decade,duration,key_song,loudness,mode,tempo,time_signature,Last_Position,number_1s,weeks_at_number_1,chart_appearances,speed_general,gnr_Blues,gnr_Country,gnr_Folk,gnr_Funk,gnr_House Electronic Trance,gnr_Jazz,gnr_Latin,gnr_Metal,gnr_Pop,gnr_Pop Standards,gnr_Punk,gnr_Rap Hip Hop,gnr_Rhythm and Blues,gnr_Rock,gnr_Rock and Roll,gnr_Ska Reggae Dancehall,is_top40
0.54994751,0.070146366,0.000841756,-0.002365616,0.000280585,0.033047637,0.000280585,0.022166252,0.001122342,0.002525269,0.1119536,0.000561171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.550100961,0.042444338,0.002513152,-0.002092059,0.000279239,0.028691814,0.000837717,0.022897603,0.001116956,0.002513152,0.111416388,0.000558478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.559589853,0.035688128,0.002569545,-0.002994948,0.000285505,0.03527072,0.00114202,0.023696917,0.00114202,0.002569545,0.113916506,0.000856515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.559807448,0.04660326,0.002557496,-0.002142613,0,0.012320311,0.001136665,0.02330163,0.000852499,0.002841662,0.111393157,0.000284166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.553827955,0.066346902,0.000281131,-0.003094689,0,0.056687524,0.001124524,0.01799238,0.000843393,0.002811309,0.110203329,0.000843393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.565476168,0.044718779,0.000288508,-0.001937621,0.000288508,0.032658268,0.001154033,0.027696792,0.000865525,0.002885082,0.113095234,0.000577016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.553140054,0.047694219,0.002539929,-0.001502791,0.000282214,0.046369505,0.001128857,0.020037216,0.000846643,0.002822143,0.110628011,0.000846643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.555027506,0.048989673,0.000566355,-0.001375958,0.000283177,0.025212691,0.001415886,0.022654184,0.000849532,0.002831773,0.111005501,0.000566355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.552482631,0.061449599,0.002818789,-0.002261514,0.000281879,0.031226826,0.001127516,0.021140917,0.000845637,0.002818789,0.110496526,0.000563758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.551505408,0.086625344,0.002785381,-0.002494587,0.000278538,0.029225609,0.00139269,0.015319595,0.000835614,0.000835614,0.107237163,0.000557076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.554994055,0.063387646,0.001408614,-0.002134614,0,0.024572151,0.001408614,0.023101275,0.000845169,0.000845169,0.108463305,0.000563446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56030509,0.061434467,0.002559769,-0.002632865,0.000284419,0.038779085,0.001137675,0.021615831,0.000853256,0.000853256,0.109501249,0.000853256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.564683137,0.084702471,0.000285194,-0.003611405,0.000285194,0.046371893,0.000855581,0.027378576,0.000855581,0.000855581,0.109799499,0.000855581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.543146666,0.039627537,0.000554231,-0.004403645,0.000277116,0.036362838,0.000277116,0.022845666,0.001108463,0.003325388,0.101978558,0.000831347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.550060457,0.040693248,0.002806431,-0.004588234,0.000280643,0.027344179,0.001122572,0.023854663,0.001122572,0.003367717,0.103276657,0.000561286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.548288619,0.044198776,0.001958174,-0.003807529,0.000279739,0.031565759,0.000839217,0.020141215,0.001118956,0.003356869,0.102943986,0.000559478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.560472076,0.047227596,0.001138014,-0.003220865,0.000284504,0.026072763,0.001138014,0.028165856,0.000569007,0.001138014,0.104412818,0.000569007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55549381,0.085287938,0.000561105,-0.002034005,0.000280552,0.026983252,0.00112221,0.020480327,0.000841657,0.003927734,0.10043777,0.000561105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.551348499,0.04388284,0.003094303,-0.003214137,0.0002813,0.041326383,0.001125201,0.019691018,0.0002813,0.0002813,0.09901769,0.000843901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.560546852,0.044673023,0,-0.001681356,0.000284542,0.06461398,0.000284542,0.023616949,0.000569083,0.000853625,0.100158625,0.000853625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.548504901,0.104383841,0.001119398,-0.003350637,0,0.026201463,0.001399247,0.026305847,0.000559699,0.001679097,0.097947304,0.000559699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.563999843,0.084599977,0.00170909,-0.002922829,0.000284848,0.019159758,0.001424242,0.023483162,0.000854545,0.002563636,0.099696942,0.000284848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.547771262,0.043376811,0.001946395,-0.004654665,0.000278056,0.022052103,0.000834169,0.024190914,0.000834169,0.001946395,0.090646412,0.000556113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.569667683,0.073160367,0.002891714,-0.003640668,0.000289171,0.026068514,0.001156686,0.02660377,0.000867514,0.0020242,0.094269881,0.000578343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.547656829,0.060881647,0.001945989,-0.003516402,0,0.020945511,0.001111994,0.012787926,0.000833995,0.001945989,0.090627475,0.000277998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.551403832,0.047303171,0.002519104,-0.003096818,0.0002799,0.027170214,0.001399502,0.021272432,0.000839701,0.001959303,0.091247538,0.000559801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.554902541,0.065912282,0.000563353,-0.002879578,0.000281676,0.046916306,0.001126706,0.019717349,0.000845029,0.001971735,0.091826512,0.000845029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.563424275,0.055488754,0.001138231,-0.003735674,0.000284558,0.029516034,0.001138231,0.024756521,0.001138231,0.001422789,0.089066565,0.000569115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.551261242,0.042469616,0.002812557,-0.004841817,0.000281256,0.033601904,0.000281256,0.024469249,0.000562511,0.000843767,0.086908022,0.000562511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.558371138,0.039964635,0.002834371,-0.001949764,0.000283437,0.034803528,0.000850311,0.023241844,0.000566874,0.000850311,0.087582072,0.000850311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.557145019,0.040933103,0.000284258,-0.00283547,0.000284258,0.044201498,0.000284258,0.020750809,0.000568515,0.001705546,0.085845814,0.000852773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.549637876,0.039259848,0.002804275,-0.002986553,0,0.045065258,0.00112171,0.016825649,0.000560855,0.001682565,0.084689101,0.000841282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.55991014,0.037422565,0.000285668,-0.003440591,0,0.034678149,0.001142674,0.02199647,0.000571337,0.001714011,0.086271869,0.000857005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.561542763,0.074682337,0.002565424,-0.004643987,0.000285047,0.025653953,0.001140188,0.023373861,0.000285047,0.000285047,0.086084221,0.000570094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56573126,0.098860109,0,-0.004294129,0.000285723,0.03361958,0.001142891,0.027715117,0.000285723,0.000857169,0.085716858,0.000571446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.555571834,0.093437081,0.000561184,-0.002505685,0.000280592,0.031860361,0.001122367,0.022166755,0.000561184,0.001122367,0.083896959,0.000561184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.557006853,0.093959742,0.002531849,-0.003019652,0.000281317,0.039553394,0.001125266,0.020254795,0.000562633,0.001125266,0.084113661,0.00084395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.556536488,0.045765945,0.002542552,-0.002161735,0.000282506,0.054366835,0.001130023,0.025143019,0.000282506,0.000565012,0.081361679,0.000847517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.552388569,0.041710974,0.002536478,-0.003681275,0.000281831,0.045229069,0.001127324,0.025364781,0.000281831,0.000281831,0.080321807,0.000845493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.551693191,0.051228653,0,-0.002917218,0.000281476,0.029894453,0.001407381,0.022799566,0.000281476,0.000281476,0.080220694,0.000562952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.544015436,0.043576747,0.001110236,-0.003577457,0,0.037512917,0.001110236,0.014155504,0.002775589,0.005273619,0.078271609,0.000832677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.545839179,0.050685067,0.001949426,-0.002435947,0,0.05346634,0.001949426,0.018380299,0.002784894,0.005291298,0.078534004,0.000835468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.548183952,0.080549479,0.001678114,-0.00255353,0.000279686,0.041947819,0.001118743,0.023057543,0.002796857,0.005314028,0.078871365,0.000839057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.549783441,0.064515404,0.001683011,-0.002797164,0.000280502,0.035821196,0.001122007,0.019074119,0.002805018,0.005329533,0.079101495,0.000841505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.558467097,0.045019286,0,-0.004405622,0,0.030268347,0.000854797,0.024789101,0.000854797,0.001709593,0.079496082,0.000569864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.553478003,0.092714589,0.001123813,-0.002068659,0.000280953,0.030929306,0.001123813,0.025004844,0.000561907,0.000561907,0.078385971,0.000561907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.556755471,0.068393312,0.001695702,-0.001690897,0,0.041634287,0.001130468,0.024022444,0.000565234,0.000565234,0.07885014,0.000847851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.568114927,0.081035682,0.000576766,-0.003857125,0.000288383,0.048901141,0.001153533,0.025954489,0.000576766,0.001153533,0.077286701,0.00086515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.56502374,0.072357632,0.002594497,-0.003520732,0,0.027689334,0.00115311,0.028539464,0.000864832,0.002594497,0.076681793,0.000576555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.56539298,0.08351744,0.003157017,-0.002668253,0.000287002,0.032042571,0.000287002,0.023660666,0.000861005,0.002583014,0.076342402,0.000574003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.557315935,0.052336776,0.000848704,-0.002375807,0.000282901,0.047663526,0.001131606,0.024329528,0.000848704,0.000848704,0.07412019,0.000848704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.561072953,0.056107295,0.00056674,-0.002176283,0.00028337,0.035740914,0.00028337,0.024653206,0.00028337,0.00028337,0.073676246,0.000850111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.565253906,0.088661653,0.000573862,-0.004257194,0.000286931,0.034965975,0.001147724,0.022954473,0.000286931,0.000286931,0.070585006,0.000860793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.561450136,0.060705015,0.001995,-0.002420221,0.000285,0.047048666,0.000285,0.023940006,0.000285,0.000285,0.070110017,0.000855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.562051992,0.049357865,0,-0.003709543,0.000285306,0.028793039,0.001141222,0.021397918,0.000285306,0.000285306,0.070185173,0.000570611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.557887457,0.047859381,0,-0.003912858,0.000283192,0.028456508,0.000849575,0.019823412,0.000283192,0.000849575,0.067399601,0.000566383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.555151458,0.082286409,0.002254422,-0.003453211,0.000281803,0.026799443,0.001127211,0.017189969,0.000281803,0.000845408,0.067069059,0.000563606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.555995502,0.088221735,0.002269369,-0.002310785,0.000283671,0.027257112,0.001134685,0.024963063,0.000283671,0.000283671,0.066662726,0.000567342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.559736242,0.051404349,0.001999058,-0.001172019,0.00028558,0.027898854,0.001142319,0.023131957,0.00028558,0.00028558,0.067111233,0.000571159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.565333095,0.063455756,0.000288435,-0.003396902,0.000288435,0.030520488,0.001442176,0.026536043,0.000288435,0.000576871,0.066916979,0.000576871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.546848472,0.031527488,0.000837013,-0.001389442,0.000279004,0.036832756,0.001116017,0.02300137,0.001116017,0.004464069,0.064449999,0.000837013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.565508531,0.068832099,0.001142441,-0.002760139,0.00028561,0.021268547,0.001142441,0.024848102,0.00028561,0.00028561,0.064262333,0.00028561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.55505078,0.051278803,0.001408758,-0.001902387,0.000281752,0.037475789,0.001127007,0.023227864,0.000563503,0.001408758,0.061421863,0.000845255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.568488657,0.044086875,0.001160181,-0.001969987,0,0.039746639,0.001160181,0.029004523,0.000290045,0.000290045,0.062359725,0.000870136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.562705323,0.042489994,0,-0.001368867,0.000287095,0.017298595,0.000861284,0.023541753,0.000287095,0.000287095,0.061725329,0.000287095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.544749459,0.052539288,0.000829568,-0.001148675,0.000276523,0.025281905,0.000829568,0.022796772,0.00110609,0.002765226,0.058346262,0.000553045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.544226883,0.048897542,0.000276257,-0.002308682,0.000276257,0.025853816,0.001105029,0.011326549,0.001105029,0.002762573,0.058290291,0.000552515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.549270196,0.053532933,0.000557635,-0.002348757,0.000278817,0.046501995,0.001115269,0.015892589,0.001115269,0.002788174,0.058830463,0.000836452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.551717467,0.054891687,0,-0.003379199,0.00028006,0.027353704,0.001120239,0.015963399,0.00028006,0.00028006,0.058532462,0.000560119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55124575,0.052326373,0.002798202,-0.004277611,0.00027982,0.026775713,0.001119281,0.012312088,0.00027982,0.00027982,0.058482417,0.00055964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.556750747,0.044028758,0.001988396,-0.004146657,0,0.025962196,0.001136226,0.027837537,0.000568113,0.024428859,0.058231583,0.000568113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.551680223,0.035364117,0.001697478,-0.002538578,0,0.048835016,0.001131652,0.020086818,0.000565826,0.024330512,0.057997152,0.000848739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.561338533,0.047300607,0.000569887,-0.003288532,0.000284943,0.040063899,0.001139774,0.023080417,0.000284943,0.00085483,0.058413401,0.00085483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.563167978,0.086181766,0.003128711,-0.001979336,0.000284428,0.034344429,0.001137713,0.025029688,0.000568857,0.001137713,0.056316798,0.000853285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.560414194,0.046319949,0.001429628,-0.00304282,0.000285926,0.03845871,0.001143702,0.026877007,0.000571851,0.001429628,0.055755494,0.000857777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.566720293,0.08214582,0.001144889,-0.002650705,0,0.047646293,0.001144889,0.024901346,0.000286222,0.000286222,0.055813362,0.000858667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.559856097,0.063942955,0,-0.003518852,0.000284191,0.025034946,0.001136764,0.0218827,0.000568382,0.001136764,0.054564655,0.000568382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.557046078,0.05711843,0.000565529,-0.004175301,0.000282765,0.024326513,0.001413823,0.017814164,0.000565529,0.001131058,0.054290785,0.000565529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.552833297,0.04625748,0.001974405,-0.003115611,0.000282058,0.032595164,0.001128231,0.021154335,0.000564116,0.001692347,0.052462752,0.000564116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.568826577,0.041501123,0,-0.004592984,0.000290218,0.028922219,0.001160871,0.028731547,0.000580435,0.001741306,0.053980481,0.000580435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.563487083,0.053202334,0.001716204,-0.004500746,0.000286034,0.035572339,0.001144136,0.02116652,0.000572068,0.001716204,0.053202334,0.000858102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.555827987,0.042537856,0,-0.002890873,0.000283586,0.038132352,0.001134343,0.022403271,0.000567171,0.001134343,0.052746942,0.000850757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.557429786,0.039816413,0,-0.002611104,0.000284403,0.04294058,0.001137612,0.024458654,0.000284403,0.000568806,0.051761337,0.000853209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.555939736,0.045716872,0.003104232,-0.003101692,0.000282203,0.025162905,0.001128812,0.023140639,0.000282203,0.000846609,0.051078727,0.000564406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.55343907,0.048039635,0.001966535,-0.003543415,0.000280934,0.028652131,0.000842801,0.016856012,0.000280934,0.000842801,0.05084897,0.000561867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.561331087,0.053283712,0.00028494,-0.00210143,0.00028494,0.035408594,0.00028494,0.023490683,0.00028494,0.000569879,0.051004195,0.000854819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55513157,0.084391213,0.002523325,-0.002012492,0.000280369,0.044655849,0.001121478,0.02158845,0.000280369,0.002242956,0.049345028,0.000841108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.560646063,0.139734628,0.000569184,-0.001633273,0,0.026305684,0.000284592,0.023336537,0.000284592,0.002276735,0.050088176,0.000569184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.557746096,0.050422501,0.00253521,-0.002352393,0,0.039827578,0.00028169,0.021408436,0.00028169,0.00225352,0.049577431,0.00084507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.551737617,0.053766268,0.001970491,-0.007301515,0.000281499,0.029381717,0.000281499,0.023207016,0.000844496,0.002814988,0.049262287,0.000562998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.544044117,0.067450368,0.001665441,-0.003560713,0,0.050958614,0.000277574,0.022883414,0.000832721,0.002775735,0.048575368,0.000832721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.550720333,0.04836275,0.003075088,-0.003309634,0.000279553,0.028776954,0.000279553,0.023046642,0.00083866,0.002795535,0.048921857,0.000559107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.555396242,0.04278818,0.000850096,-0.003950114,0.000283365,0.026384722,0.001133462,0.023360904,0.000850096,0.002833654,0.04958895,0.000566731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.563026436,0.068245629,0.001421784,-0.003951706,0.000284357,0.03640364,0.001137427,0.0230329,0.000284357,0.000284357,0.049762438,0.00085307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.54750664,0.043856399,0.002234721,-0.001697829,0.00027934,0.040762428,0.00111736,0.023029054,0.00027934,0.00055868,0.047767161,0.00083802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.553231448,0.063790973,0,-0.005322595,0.000282261,0.025194329,0.001129044,0.0180647,0.000282261,0.000564522,0.048266621,0.000564522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.557813911,0.06403476,0,-0.003982393,0.000284599,0.034488837,0.001138396,0.020775722,0.000284599,0.000569198,0.048666418,0.000853797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55852404,0.057826984,0.000282083,-0.003853816,0,0.033474207,0.001128331,0.020027882,0.000282083,0.000846249,0.046825753,0.000564166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.545558719,0.051232672,0.001384667,-0.003397972,0,0.030024007,0.001107733,0.022830638,0.0008308,0.0024924,0.044863204,0.000553867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.568900716,0.057467636,0,-0.003365755,0.000288782,0.025182953,0.001155128,0.023807458,0.000866346,0.002599039,0.046782698,0.000577564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.551191274,0.042464226,0.00224976,-0.002199422,0.00028122,0.027013434,0.00084366,0.020247843,0.00028122,0.00056244,0.044151546,0.00056244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.548018991,0.037466604,0.002516414,-0.002705424,0.000279602,0.03657887,0.000279602,0.016776092,0.000279602,0.000559203,0.04389744,0.000838805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.571565059,0.032330953,0.000577338,-0.003240889,0.000288669,0.054280206,0.001154677,0.028578253,0.000288669,0.000577338,0.045321068,0.000866008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.563910983,0.041792388,0,-0.003111243,0.000286249,0.021110594,0.000286249,0.027479926,0.000286249,0.000572498,0.04465488,0.000286249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.566117484,0.045636001,0.001155342,-0.004302204,0,0.02688076,0.000866506,0.023811857,0.000288835,0.001155342,0.044769495,0.000577671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.547073624,0.065260052,0.001110809,-0.003409352,0.000277702,0.039747537,0.001110809,0.022894034,0.000277702,0.000277702,0.043043864,0.000833107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56240344,0.079364546,0.003140324,-0.004687076,0.000285484,0.035901323,0.001141936,0.023535559,0.000285484,0.000285484,0.044250017,0.000856452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56748274,0.104231524,0.001737192,-0.003898838,0.000289532,0.049486522,0.000868596,0.024610221,0.000289532,0.000868596,0.044298398,0.000868596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564360226,0.050677245,0.000863817,-0.00292114,0,0.036271374,0.001151756,0.027642134,0.000287939,0.000863817,0.04405465,0.000863817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.550978216,0.052021294,0.002517159,-0.003703301,0.000279684,0.045137142,0.001118737,0.016781062,0.000279684,0.000279684,0.041393287,0.000839053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.554408964,0.043902436,0.002532833,-0.004516885,0.000281426,0.027266508,0.001125703,0.020262663,0.000281426,0.000281426,0.041651029,0.000562852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.553403466,0.054778516,0.000280915,-0.004135076,0.000280915,0.038256192,0.001123662,0.023158927,0.000280915,0.000842746,0.040732742,0.000842746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.557186474,0.054581532,0,-0.001888464,0.000284279,0.034579391,0.001137115,0.023436204,0.000284279,0.000852836,0.041220428,0.000852836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.562614396,0.065354198,0.003125636,-0.002694298,0.000284149,0.034306691,0.001136595,0.022731895,0.000568297,0.001420743,0.041201559,0.000852446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.553256326,0.035284204,0.000564547,-0.002923508,0.000282274,0.044132918,0.001129095,0.025969174,0.000282274,0.001129095,0.04036513,0.000846821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.562710631,0.089405293,0.002856399,-0.003043208,0,0.029996761,0.00114256,0.023422473,0.00057128,0.001713839,0.039703948,0.00057128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.557320939,0.098167698,0.001131616,-0.002686174,0,0.035773497,0.001131616,0.024046843,0.000565808,0.000848712,0.039040756,0.000848712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.559419979,0.039673152,0.003139602,-0.00171251,0.000285418,0.038307139,0.000285418,0.020264703,0.000285418,0.000856255,0.039102315,0.000856255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.555886219,0.042825928,0.001134462,-0.002528431,0.000283615,0.035004666,0.000283615,0.027510696,0.000283615,0.000850846,0.038855312,0.000850846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.556804071,0.063634751,0,-0.003296507,0,0.025817812,0.001136335,0.025567534,0.000284084,0.000852251,0.038919468,0.000568167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.549882407,0.078835182,0.000280552,-0.002172877,0.000280552,0.024817932,0.001402761,0.025249702,0.000280552,0.000280552,0.038435658,0.000561104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55099379,0.0626896,0.000562239,-0.002673725,0.000281119,0.029946794,0.000281119,0.023175729,0.000281119,0.000281119,0.038513341,0.000562239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.552878974,0.056134141,0,-0.002221671,0.000282081,0.044868385,0.001128324,0.021438164,0.000282081,0.000282081,0.038645112,0.000846243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.56722322,0.063056795,0,-0.003098133,0.000287931,0.03698209,0.000287931,0.023737258,0.000575861,0.000575861,0.037143043,0.000863792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.566423495,0.083382139,0,-0.002330387,0.000287525,0.035080879,0.001437623,0.025877216,0.000287525,0.001437623,0.035940577,0.000862574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.550220447,0.101385798,0.000558599,-0.001554303,0.0002793,0.034082945,0.001117199,0.017316583,0.0002793,0.000558599,0.034633165,0.000837899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.548836072,0.053212025,0.003064567,-0.002107029,0,0.038739747,0.001114388,0.022967789,0.000278597,0.001392985,0.03426743,0.000835791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.561815378,0.070440811,0.001140742,-0.00193698,0.000285185,0.041021078,0.001140742,0.025381507,0.000285185,0.001425927,0.035077813,0.000855556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.561917656,0.043070846,0.000570475,-0.001728824,0.000285237,0.034199678,0.00114095,0.025671365,0.000285237,0.001426187,0.035084199,0.000570475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.565924706,0.07853649,0.001732423,-0.003924515,0.000288737,0.040674683,0.001154948,0.027141287,0.000288737,0.000577474,0.035225926,0.000866211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
