index,bill_popularity,weeks_ranked,average_rank,year_first_appear,year_last_appear,decade,duration,key_song,loudness,mode,tempo,time_signature,Last_Position,number_1s,weeks_at_number_1,chart_appearances,speed_general,gnr_Blues,gnr_Country,gnr_Folk,gnr_Funk,gnr_House Electronic Trance,gnr_Jazz,gnr_Latin,gnr_Metal,gnr_Pop,gnr_Pop Standards,gnr_Punk,gnr_Rap Hip Hop,gnr_Rhythm and Blues,gnr_Rock,gnr_Rock and Roll,gnr_Ska Reggae Dancehall,is_top10,is_top40
1824,0.242333912,0.003633611,0.009223782,0.550911349,0.550911349,0.550631841,0.156524787,0.000559017,-0.001997648,0.000279509,0.037791792,0.001118034,0.02124265,0,0,0.064007458,0.000838526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1825,0.219082575,0.003693999,0.011650306,0.560067128,0.560067128,0.559782974,0.071322602,0.000852461,-0.001471064,0,0.02739271,0.001136615,0.023425897,0,0,0.06365045,0.000568308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1826,0.262664322,0.003648116,0.00785748,0.553391073,0.553391073,0.552829824,0.076329803,0.000280624,-0.001683184,0.000280624,0.042366128,0.001122497,0.024694936,0,0,0.062859838,0.000841873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1827,0.201132238,0.003423527,0.011697052,0.562884972,0.562884972,0.56202909,0.055347027,0.002567646,-0.001905478,0,0.038445928,0.000285294,0.023519893,0,0,0.063905846,0.000855882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1828,0.244068081,0.003698001,0.009671696,0.557829263,0.557829263,0.557544801,0.036695551,0.000284462,-0.003741239,0.000284462,0.027596476,0.000853385,0.022188007,0,0,0.063150483,0.000568923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1829,0.259581161,0.003675986,0.008200276,0.555073878,0.555356646,0.554225573,0.044394599,0.002544913,-0.004784154,0.000282768,0.039310711,0.001131073,0.025731902,0,0,0.062774529,0.000848304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1830,0.246518416,0.003687847,0.009361459,0.55658128,0.55658128,0.556013919,0.051346183,0.002269445,-0.003057793,0,0.050116144,0.001134722,0.023386884,0,0,0.062977087,0.000851042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1831,0.221237696,0.003706302,0.011404005,0.561077044,0.561077044,0.558796243,0.040199118,0.001425501,-0.00348763,0,0.041728965,0.0011404,0.028510012,0,0,0.063292228,0.0008553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1832,0.246849846,0.003400916,0.007652062,0.558033693,0.558033693,0.555483006,0.046195781,0.002267278,-0.003189209,0.00028341,0.02847644,0.001133639,0.020122088,0,0,0.061783314,0.000566819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,0.24366871,0.00339214,0.007914993,0.557158965,0.557441644,0.556876287,0.05710102,0.001130713,-0.002492657,0,0.033894826,0.000282678,0.022614265,0,0,0.061623873,0.000565357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1834,0.155932833,0.003452387,0.015823442,0.567630035,0.567630035,0.566766938,0.058402888,0.000575398,-0.002451195,0.000287699,0.033134288,0.000287699,0.02474211,0,0,0.062718372,0.000575398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1835,0.249402501,0.003400943,0.007652122,0.556621035,0.556621035,0.555487388,0.046479557,0.00141706,-0.003227495,0.000283412,0.044185337,0.000283412,0.028341193,0,0,0.061216977,0.000850236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1836,0.238416507,0.003418158,0.008545395,0.558299109,0.558299109,0.558299109,0.038169429,0.001424232,-0.001880556,0.000284846,0.042760015,0.001139386,0.0202241,0,0,0.061526841,0.000854539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1837,0.215547046,0.003435013,0.010591289,0.561624573,0.561624573,0.561052071,0.042651407,0,-0.001900707,0.000286251,0.030021152,0.001145004,0.024617591,0,0,0.061830228,0.000572502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1838,0.228700647,0.003702501,0.010822696,0.559647286,0.559932094,0.558223247,0.04613886,0.00256327,-0.001632233,0,0.046052279,0.001139231,0.023923853,0,0,0.06151848,0.000854423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1839,0.206754198,0.003408036,0.011076118,0.559485949,0.559485949,0.559485949,0.104797114,0,-0.002762213,0.000284003,0.042984425,0.001136012,0.026696284,0,0,0.061060649,0.000852009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1840,0.259130707,0.003673609,0.008194973,0.555845257,0.555845257,0.55386716,0.048887254,0,-0.00204507,0.000282585,0.033731075,0.001130341,0.020628726,0,0,0.060473251,0.000565171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1841,0.157313971,0.003476552,0.015934196,0.567836801,0.567836801,0.567836801,0.046064312,0.002897127,-0.00328679,0,0.021852446,0.001158851,0.025784426,0,0,0.060260232,0.000289713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1842,0.234653283,0.003413139,0.008817275,0.559470311,0.559470311,0.557479314,0.047499513,0.000284428,-0.002718849,0,0.032670563,0.001137713,0.024745255,0,0,0.058876642,0.000568856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1843,0.198988932,0.003440731,0.012042558,0.563993125,0.563993125,0.561986032,0.047023321,0.000286728,-0.002318766,0.000286728,0.03661339,0.00114691,0.025805481,0,0,0.057632241,0.000860183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1844,0.172400591,0.003459544,0.014414765,0.566788566,0.566788566,0.565058794,0.048145316,0.001441477,-0.00145618,0.000288295,0.035998858,0.001153181,0.023767327,0,0,0.05708247,0.000864886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1845,0.135891291,0.003462198,0.017599509,0.56895462,0.56895462,0.568377586,0.071840619,0.001731099,-0.001432196,0.000288517,0.030827992,0.000288517,0.023785566,0,0,0.057126275,0.000577033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,0.258507844,0.003908326,0.009491649,0.554144784,0.554144784,0.552748953,0.085704004,0.001395831,-0.003368139,0.000279166,0.044721578,0.001116665,0.02301471,0,0,0.054158231,0.000837498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1847,0.202716703,0.00369092,0.012776263,0.562439481,0.562439481,0.562155564,0.067572234,0.000567834,-0.001362517,0.000283917,0.033995364,0.001135668,0.022145522,0,0,0.055079889,0.000567834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1848,0.096859076,0.00375871,0.021395736,0.571323982,0.571323982,0.569589193,0.085293813,0.001445658,-0.002260431,0,0.024518935,0.001445658,0.028913157,0,0,0.055513261,0.000578263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,0.252288084,0.003680971,0.0087777,0.555826609,0.555826609,0.554977154,0.043888499,0.002548364,-0.002992913,0.000283152,0.066160639,0.001132606,0.02463419,0,0,0.052949351,0.000849455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1850,0.233319588,0.003685486,0.010489459,0.559059814,0.559343312,0.558492816,0.055849282,0.002834989,-0.003426651,0.000283499,0.027815494,0.001133996,0.026081898,0,0,0.053014293,0.000566998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1851,0.242902523,0.003393283,0.007917661,0.557629541,0.557629541,0.557063994,0.055140852,0.002827736,-0.002613959,0.000282774,0.042732464,0.000282774,0.023312113,0,0,0.052313116,0.000848321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1852,0.175749058,0.00370899,0.015121266,0.565192994,0.565192994,0.564907688,0.072753263,0,-0.002765195,0.000285307,0.036055091,0.001141228,0.025107008,0,0,0.052496472,0.000855921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1853,0.247647129,0.003392426,0.007632959,0.555509826,0.555509826,0.554096315,0.0898993,0.001978915,-0.003300548,0.000282702,0.047976543,0.000282702,0.0257259,0,0,0.051451801,0.000848107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1854,0.221112392,0.00369468,0.011368246,0.561591371,0.561591371,0.559886134,0.045188779,0.000568412,-0.002207429,0.000284206,0.033423781,0.001136825,0.020462843,0,0,0.051725521,0.000568412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1855,0.222394365,0.003956189,0.012433738,0.560083395,0.560083395,0.559518225,0.073189505,0.001412925,-0.002982684,0.000282585,0.023810891,0.000847755,0.024584892,0,0,0.050582708,0.00056517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1856,0.248946699,0.00392926,0.010384473,0.5568323,0.5568323,0.555709655,0.062587501,0.000561323,-0.001889413,0.000280661,0.034554475,0.001122646,0.023014238,0,0,0.050238398,0.000841984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1857,0.191852116,0.003700412,0.013663059,0.563601172,0.563601172,0.563601172,0.073438941,0,-0.002472729,0.000284647,0.027944371,0.001138588,0.021633176,0,0,0.050951823,0.000569294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1858,0.251236666,0.003925573,0.01009433,0.555748965,0.555748965,0.555188169,0.077109468,0.002523583,-0.001511626,0,0.034989473,0.001121592,0.020469059,0,0,0.049630458,0.000841194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1859,0.30242895,0.003606951,0.004439324,0.546591772,0.546869229,0.546591772,0.088231565,0.00249712,-0.003427158,0,0.034466634,0.001109831,0.015260176,0,0,0.049110022,0.000832373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1860,0.263892965,0.003661268,0.007885809,0.55482299,0.55482299,0.55482299,0.048723034,0.000281636,-0.001752339,0.000281636,0.033175598,0.001126544,0.019996159,0,0,0.049849578,0.000563272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1861,0.160097782,0.003763601,0.016501941,0.567435178,0.567435178,0.567435178,0.053558933,0.002316062,-0.002992642,0.000289508,0.030159759,0.000868523,0.028661267,0,0,0.050953363,0.000579015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,0.168997948,0.003466625,0.014733154,0.566793119,0.566793119,0.566215348,0.048243859,0.000288885,-0.002610368,0.000288885,0.04273337,0.001155542,0.024844143,0,0,0.050843827,0.000866656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1863,0.215579356,0.003426427,0.010564816,0.562219538,0.562505073,0.559649718,0.057107114,0.000856607,-0.003033815,0.000285536,0.026572226,0.001142142,0.023984988,0,0,0.05025426,0.000571071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1864,0.163131657,0.003452522,0.015248638,0.567652132,0.567652132,0.566789002,0.048047596,0.002589391,-0.003893294,0,0.035987937,0.001150841,0.024167653,0,0,0.050349277,0.00086313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1865,0.173153891,0.003440144,0.014333931,0.565043576,0.565043576,0.564756897,0.082850123,0.00200675,-0.002535099,0.000286679,0.040831064,0.001146715,0.023634047,0,0,0.048735367,0.000860036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1866,0.235769771,0.003701699,0.01025086,0.558387103,0.558387103,0.558102357,0.062928888,0.000284746,-0.003167231,0.000284746,0.03869728,0.001138984,0.026481387,0,0,0.048122091,0.000854238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1867,0.175583856,0.003465471,0.014150673,0.566893273,0.566893273,0.566026905,0.040430493,0.001443946,-0.004643731,0.000288789,0.022293374,0.001155157,0.023808047,0,0,0.047072646,0.000577578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1868,0.244564725,0.003696909,0.009668838,0.558233203,0.558233203,0.557380071,0.046353547,0,-0.003421631,0.000284378,0.031427989,0.001990643,0.020475186,0,0,0.046069169,0.000568755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,0.172109721,0.003459492,0.014414549,0.567356668,0.567356668,0.56505034,0.048721177,0.001729746,-0.003154192,0.000288291,0.029928641,0.000288291,0.027675935,0,0,0.04670314,0.000576582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1870,0.296557722,0.003347782,0.003068801,0.549315291,0.549315291,0.546804454,0.062770919,0.002789819,-0.00382512,0.000278982,0.056740168,0.001115927,0.011717238,0,0,0.045195062,0.000836946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1871,0.241711229,0.00342448,0.008275827,0.558761023,0.558761023,0.556478036,0.044518243,0.002282987,-0.003521793,0.000285373,0.04771471,0.001141493,0.020546881,0,0,0.044803616,0.00085612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1872,0.301534946,0.00362623,0.004741993,0.549234329,0.549234329,0.546723862,0.050488275,0.003068348,-0.002529435,0,0.040009866,0.000278941,0.019525852,0,0,0.042956875,0.000836822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1873,0.304670813,0.003613796,0.004447749,0.547629108,0.547629108,0.547629108,0.05921066,0.003057828,-0.004265669,0.000277984,0.035648987,0.001111937,0.02291728,0,0,0.042809585,0.000833953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1874,0.225613307,0.003354845,0.009225823,0.550194534,0.550194534,0.547957971,0.197097127,0.003075274,-0.002155488,0,0.037082776,0.001118282,0.023048038,0,0,0.043053841,0.000838711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1875,0.25957166,0.003671852,0.008191053,0.556144286,0.556144286,0.553602235,0.055077773,0,-0.003757434,0.00028245,0.037989824,0.00028245,0.023285445,0,0,0.042649968,0.00084735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1876,0.253185734,0.003669358,0.008750009,0.556331194,0.556331194,0.556048936,0.051653277,0,-0.003088753,0.000282258,0.044773512,0.000282258,0.023427442,0,0,0.042338751,0.000846775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1877,0.257738344,0.003380175,0.00676035,0.555193744,0.555193744,0.554912062,0.071265356,0,-0.003426934,0.000281681,0.031084089,0.000281681,0.02478795,0,0,0.042252187,0.000563362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1878,0.244023619,0.003412918,0.008247885,0.558296463,0.558580873,0.557443233,0.048349668,0.002844098,-0.001381663,0.00028441,0.027303626,0.001137639,0.023447004,0,0,0.042377062,0.00056882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1879,0.168203589,0.003718787,0.015733329,0.566399841,0.566399841,0.566399841,0.066938163,0.001144242,-0.004967155,0,0.03648845,0.000286061,0.023170903,0,0,0.042050897,0.000858182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1880,0.27538891,0.003664336,0.007046799,0.553596541,0.553596541,0.552469053,0.047636362,0.003100592,-0.002087262,0.000281872,0.030923328,0.001127488,0.022267885,0,0,0.040871435,0.000563744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1881,0.284149896,0.003650147,0.006177172,0.55201452,0.55201452,0.550329837,0.059806253,0.000561561,-0.003631335,0,0.025077913,0.000842342,0.023147802,0,0,0.040713177,0.000561561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1882,0.183405182,0.003702279,0.014239533,0.565024662,0.565024662,0.563885499,0.070628083,0,-0.003401255,0.000284791,0.039689565,0.001139163,0.023922415,0,0,0.041294645,0.000854372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1883,0.202061003,0.00397311,0.013905884,0.563613978,0.563897772,0.561911217,0.058745264,0.002554142,-0.006008477,0.000283794,0.03803174,0.001135174,0.017027613,0,0,0.039731096,0.000851381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1884,0.208356681,0.003680213,0.012173013,0.562223326,0.562223326,0.560524766,0.078699942,0.00169856,-0.003112045,0.000283093,0.031686352,0.001132373,0.022081279,0,0,0.039633064,0.000566187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1885,0.207517792,0.003685425,0.012473747,0.562736088,0.562736088,0.561318617,0.064920183,0.001700966,-0.003907685,0,0.037337894,0.000283494,0.023371524,0,0,0.038838712,0.000850483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1886,0.10053628,0.003476759,0.020570824,0.571926851,0.571926851,0.570767931,0.073301668,0.002317839,-0.001603365,0.00028973,0.028614306,0.00115892,0.027234612,0,0,0.039403268,0.00057946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1887,0.246633386,0.003698078,0.00938743,0.557556443,0.557556443,0.557556443,0.033282706,0.001422338,-0.002882794,0.000284468,0.049280878,0.00113787,0.027308887,0,0,0.037265252,0.000853403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1888,0.255425156,0.003398117,0.007079411,0.556724897,0.557008073,0.555025838,0.051254937,0.000283176,-0.003310333,0.000283176,0.035936224,0.001132706,0.023345324,0,0,0.036246585,0.000849529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1889,0.220118426,0.003425968,0.010277903,0.562144202,0.562144202,0.559574727,0.045965067,0.002283978,-0.003312054,0.000285497,0.040769016,0.001141989,0.023536658,0,0,0.036543656,0.000856492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1890,0.17048834,0.003718705,0.01544693,0.5672456,0.5672456,0.566387437,0.052061875,0.001144217,-0.002425454,0.000286054,0.030166424,0.001144217,0.021740124,0,0,0.036328891,0.000572109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1891,0.196887062,0.003742006,0.013528789,0.5641793,0.5641793,0.5641793,0.049221765,0.001439233,-0.003344777,0.000287847,0.03361127,0.001151386,0.023730334,0,0,0.036268669,0.000575693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1892,0.272536267,0.003652548,0.007024131,0.553782455,0.553782455,0.55350149,0.047202158,0.000280965,-0.004977018,0.000280965,0.033134791,0.000280965,0.023163029,0,0,0.035401618,0.00056193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1893,0.177673712,0.003725417,0.014901666,0.565690175,0.565690175,0.564543893,0.075081472,0.002005994,-0.001780463,0.000286571,0.034990259,0.001146282,0.025504775,0,0,0.035248172,0.000859712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1894,0.236714107,0.003703109,0.010254763,0.559454279,0.559454279,0.558314861,0.034467397,0.0031334,-0.003981981,0.000284855,0.0490397,0.001139418,0.023483666,0,0,0.034752252,0.000854564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1895,0.302086945,0.003632868,0.004750674,0.549121967,0.549121967,0.54772471,0.056449179,0.001397257,-0.003110014,0.000279451,0.024724461,0.000279451,0.017605437,0,0,0.034093069,0.000558903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1896,0.132801482,0.004024287,0.019259089,0.56943666,0.56943666,0.569149211,0.07329952,0.002587042,-0.003502855,0,0.035322895,0.001149796,0.027020215,0,0,0.03506879,0.000862347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1897,0.167413997,0.003999652,0.016569986,0.566807797,0.566807797,0.56566504,0.071708043,0.000285689,-0.003048592,0.000285689,0.034123029,0.001142758,0.026854805,0,0,0.034854109,0.000571379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1898,0.2769413,0.003658777,0.006754666,0.5538826,0.554164044,0.551631044,0.046156883,0.002533,-0.003083224,0.000281444,0.029212241,0.001125778,0.020826886,0,0,0.034054774,0.000562889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1899,0.286437702,0.003639971,0.005879953,0.551595575,0.551595575,0.551595575,0.045079638,0.001679987,-0.004150407,0.000279998,0.032876776,0.001119991,0.020159838,0,0,0.033879728,0.000559996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1900,0.238246902,0.003407584,0.00851896,0.559127711,0.559127711,0.556572023,0.059064786,0.002555688,-0.002868618,0.000283965,0.047231667,0.001135861,0.025840844,0,0,0.032088081,0.000851896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1901,0.102519985,0.003485099,0.020620167,0.572137025,0.572137025,0.572137025,0.058956252,0,-0.003199901,0.000290425,0.027487844,0.0011617,0.027590364,0,0,0.032818012,0.00058085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1902,0.300225393,0.003617173,0.00473015,0.547584405,0.547584405,0.545358453,0.096272462,0.002504197,-0.003499754,0.000278244,0.040502325,0.001112976,0.019477088,0,0,0.031441584,0.000834732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1903,0.258192759,0.003688468,0.008511849,0.55610748,0.556391208,0.55610748,0.035466038,0,-0.003656123,0.000283728,0.043160182,0.000283728,0.022130808,0,0,0.03177757,0.000851185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1904,0.186888097,0.003703575,0.01424452,0.564937648,0.565222538,0.564082977,0.066664352,0.002279123,-0.002277129,0.00028489,0.035412161,0.00028489,0.02165167,0,0,0.031622834,0.000854671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1905,0.227275483,0.003670287,0.010728532,0.559577649,0.559577649,0.559012989,0.08187564,0,-0.003689768,0.00028233,0.026582479,0.001129319,0.019480756,0,0,0.030491618,0.00056466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,0.1814448,0.003461586,0.013846344,0.565969312,0.565969312,0.565392381,0.058558497,0,-0.002951291,0.000288466,0.031063984,0.001153862,0.023781358,0,0,0.030865809,0.000576931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1907,0.273315848,0.003666776,0.007051492,0.554247308,0.554529367,0.552837009,0.035539522,0.002538537,-0.002401456,0.00028206,0.035857403,0.00028206,0.026513612,0,0,0.030180388,0.000846179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1908,0.246375947,0.003410048,0.007956778,0.558395312,0.558395312,0.556974458,0.039215549,0.002841706,-0.003520306,0.000284171,0.039668517,0.001136683,0.025575358,0,0,0.030406259,0.000852512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1909,0.085093478,0.003762637,0.022286387,0.571052488,0.571341922,0.570184188,0.101880626,0.001157734,-0.003922115,0.000289434,0.036570225,0.001157734,0.028364493,0,0,0.030969395,0.000868301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,0.167698529,0.0034341,0.014594923,0.564623206,0.564623206,0.563764681,0.113325286,0.000286175,-0.002436494,0,0.034268307,0.000858525,0.023592524,0,0,0.030620721,0.00057235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1911,0.176044244,0.003994521,0.015978084,0.566080682,0.566080682,0.56493939,0.066194918,0.002567906,-0.00241212,0,0.044537197,0.001141292,0.023522281,0,0,0.029958907,0.000855969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1912,0.105247628,0.004025866,0.021279575,0.570810222,0.570810222,0.569372412,0.085693424,0.002300495,-0.002766345,0.000287562,0.050052724,0.001150247,0.028181059,0,0,0.02990643,0.000862685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1913,0.15634979,0.003729445,0.01663906,0.568023091,0.568023091,0.568023091,0.066269361,0.002008162,-0.00404616,0.00028688,0.025470959,0.00028688,0.024097949,0,0,0.028974915,0.000573761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1914,0.119947038,0.003766453,0.019701446,0.570762474,0.571052201,0.570762474,0.062001609,0.002897271,-0.00396115,0.000289727,0.032096263,0.000869181,0.02839326,0,0,0.029262442,0.000579454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,0.144475733,0.003446737,0.01665923,0.566988264,0.566988264,0.565839352,0.109146677,0.002297825,-0.002890951,0.000287228,0.035853822,0.001148912,0.027861125,0,0,0.029010038,0.000861684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1916,0.227119062,0.003686077,0.010774687,0.560000184,0.560000184,0.558582462,0.076840532,0.002835444,-0.002615414,0.000283544,0.034137044,0.001134178,0.023375658,0,0,0.028637984,0.000850633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1917,0.258873915,0.00367799,0.008487669,0.556791109,0.556791109,0.554527731,0.049511405,0.002829223,-0.004443295,0,0.033307029,0.001131689,0.023324373,0,0,0.028009309,0.000565845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1918,0.240742786,0.003686285,0.009924614,0.558614004,0.558897564,0.558614004,0.041116259,0.003119164,-0.002989861,0.00028356,0.042695407,0.000850681,0.023376978,0,0,0.02807248,0.000850681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1919,0.207722963,0.003428715,0.011143323,0.562594929,0.562594929,0.560023393,0.078574711,0.002571536,-0.004208747,0.000285726,0.043594678,0.000285726,0.02355553,0,0,0.027429717,0.000857179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,0.283684854,0.003640576,0.006160974,0.552247317,0.552247317,0.551687228,0.057689121,0.002240354,-0.003127254,0,0.020710395,0.001120177,0.017922834,0,0,0.026604206,0.000280044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1921,0.133188188,0.003474474,0.017951451,0.57126151,0.57126151,0.570392892,0.034165666,0.002605856,-0.001883165,0.00028954,0.024213323,0.002026777,0.023869903,0,0,0.027506256,0.000579079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0.260860515,0.003654296,0.008151891,0.554047494,0.554047494,0.553766394,0.084611007,0.000562199,-0.002625752,0.0002811,0.04891725,0.001124399,0.022206876,0,0,0.026423371,0.000843299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1923,0.241604268,0.003699476,0.009960129,0.55919009,0.559474665,0.557767215,0.044962867,0.000284575,-0.0036437,0.000284575,0.029229279,0.000853725,0.023335159,0,0,0.026465485,0.00056915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1924,0.288687606,0.003647171,0.005891584,0.552406119,0.552406119,0.549881154,0.040679983,0.000561103,-0.002852088,0.000280552,0.026761257,0.001122206,0.020480267,0,0,0.0260913,0.000561103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1925,0.30344702,0.003622416,0.004458358,0.548656733,0.54893538,0.546148906,0.067711318,0.002507827,-0.003409251,0.000278647,0.035592747,0.00111459,0.022971945,0,0,0.024799619,0.000835942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1926,0.305270732,0.003620912,0.004456507,0.548428898,0.548428898,0.545922113,0.069354391,0.001949722,-0.002632682,0.000278532,0.026809232,0.000278532,0.022962406,0,0,0.02478932,0.000557063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
